"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/28/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/29/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"04/30/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","19"
"05/01/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"05/02/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"05/03/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","23"
"05/04/2019","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"05/05/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"05/06/2019","77","Ozone","DUNKIRK","36-013-0006","AQS","77","29"
"05/07/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"05/08/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/09/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"05/10/2019","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"05/11/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"05/12/2019","29","Ozone","DUNKIRK","36-013-0006","AQS","29","7"
"05/13/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"05/14/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"05/15/2019","58","Ozone","DUNKIRK","36-013-0006","AQS","58","25"
"05/16/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"05/17/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/18/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","24"
"05/19/2019","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"05/20/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"05/21/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","12"
"05/22/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"05/23/2019","64","Ozone","DUNKIRK","36-013-0006","AQS","64","."
"05/24/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","16"
"05/25/2019","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"05/26/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"05/27/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","36"
"05/28/2019","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"05/29/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"05/30/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","35"
"05/31/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/01/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"06/02/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","33"
"06/03/2019","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"06/04/2019","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"06/05/2019","57","PM2.5","DUNKIRK","36-013-0006","AQS","46","57"
"06/06/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/07/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/08/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","24"
"06/09/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/10/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"06/11/2019","35","Ozone","DUNKIRK","36-013-0006","AQS","35","17"
"06/12/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"06/13/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"06/14/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"06/15/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"06/16/2019","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"06/17/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"06/18/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/19/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/20/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","28"
"06/21/2019","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"06/22/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"06/23/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","26"
"06/24/2019","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"06/25/2019","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"06/26/2019","84","Ozone","DUNKIRK","36-013-0006","AQS","84","28"
"06/27/2019","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"06/28/2019","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
